Id;Fold;Type;Band;TruePositiveScore;FalseNegativeScore;TrueNegativeScore;FalsePositiveScore;IoUScore;Min;Max
7df7928f-4807-4a89-8f98-826be7b7dc4d_0;3;diff;swir_2;178,8531478792429;312,14685320854187;166192,41877228022;95460,58150006551;0,0018639937464406792;-0,18779999017715454;0,367900013923645
7e3f1cfb-5a62-42eb-ac7a-08f303c67eba_0;3;diff;coastal_aerosol;117,30266228318214;102,69733774662018;114936,146530509;146987,8534538569;0,0007968505723774279;-0,417199969291687;0,3803999722003937
7e3f1cfb-5a62-42eb-ac7a-08f303c67eba_0;3;diff;blue;117,30266228318214;102,69733774662018;114936,146530509;146987,8534538569;0,0007968505723774279;-0,417199969291687;0,3803999722003937
7e3f1cfb-5a62-42eb-ac7a-08f303c67eba_0;3;diff;green;117,30266228318214;102,69733774662018;114936,146530509;146987,8534538569;0,0007968505723774279;-0,417199969291687;0,3803999722003937
7e3f1cfb-5a62-42eb-ac7a-08f303c67eba_0;3;diff;red;117,30266228318214;102,69733774662018;114936,146530509;146987,8534538569;0,0007968505723774279;-0,417199969291687;0,3803999722003937
7e3f1cfb-5a62-42eb-ac7a-08f303c67eba_0;3;diff;veg_red_1;117,30266228318214;102,69733774662018;114936,146530509;146987,8534538569;0,0007968505723774279;-0,417199969291687;0,3803999722003937
7e3f1cfb-5a62-42eb-ac7a-08f303c67eba_0;3;diff;veg_red_2;117,30266228318214;102,69733774662018;114936,146530509;146987,8534538569;0,0007968505723774279;-0,417199969291687;0,3803999722003937
7e3f1cfb-5a62-42eb-ac7a-08f303c67eba_0;3;diff;veg_red_3;117,30266228318214;102,69733774662018;114936,146530509;146987,8534538569;0,0007968505723774279;-0,417199969291687;0,3803999722003937
7e3f1cfb-5a62-42eb-ac7a-08f303c67eba_0;3;diff;nir;117,30266228318214;102,69733774662018;114936,146530509;146987,8534538569;0,0007968505723774279;-0,417199969291687;0,3803999722003937
7e3f1cfb-5a62-42eb-ac7a-08f303c67eba_0;3;diff;veg_red_4;117,30266228318214;102,69733774662018;114936,146530509;146987,8534538569;0,0007968505723774279;-0,417199969291687;0,3803999722003937
7e3f1cfb-5a62-42eb-ac7a-08f303c67eba_0;3;diff;water_vapour;117,30266228318214;102,69733774662018;114936,146530509;146987,8534538569;0,0007968505723774279;-0,417199969291687;0,3803999722003937
7e3f1cfb-5a62-42eb-ac7a-08f303c67eba_0;3;diff;swir_1;117,30266228318214;102,69733774662018;114936,146530509;146987,8534538569;0,0007968505723774279;-0,417199969291687;0,3803999722003937
7e3f1cfb-5a62-42eb-ac7a-08f303c67eba_0;3;diff;swir_2;117,30266228318214;102,69733774662018;114936,146530509;146987,8534538569;0,0007968505723774279;-0,417199969291687;0,3803999722003937
7eb77101-a414-4db0-bc77-80cc8a29d8d7_0;4;diff;coastal_aerosol;6750,69612762332;4755,303872406483;105038,54938048124;145599,45061755658;0,04296920381238286;-0,11489999294281006;0,07420000433921814
7eb77101-a414-4db0-bc77-80cc8a29d8d7_0;4;diff;blue;6750,69612762332;4755,303872406483;105038,54938048124;145599,45061755658;0,04296920381238286;-0,11489999294281006;0,07420000433921814
7eb77101-a414-4db0-bc77-80cc8a29d8d7_0;4;diff;green;6750,69612762332;4755,303872406483;105038,54938048124;145599,45061755658;0,04296920381238286;-0,11489999294281006;0,07420000433921814
7eb77101-a414-4db0-bc77-80cc8a29d8d7_0;4;diff;red;6750,69612762332;4755,303872406483;105038,54938048124;145599,45061755658;0,04296920381238286;-0,11489999294281006;0,07420000433921814
7eb77101-a414-4db0-bc77-80cc8a29d8d7_0;4;diff;veg_red_1;6750,69612762332;4755,303872406483;105038,54938048124;145599,45061755658;0,04296920381238286;-0,11489999294281006;0,07420000433921814
7eb77101-a414-4db0-bc77-80cc8a29d8d7_0;4;diff;veg_red_2;6750,69612762332;4755,303872406483;105038,54938048124;145599,45061755658;0,04296920381238286;-0,11489999294281006;0,07420000433921814
7eb77101-a414-4db0-bc77-80cc8a29d8d7_0;4;diff;veg_red_3;6750,69612762332;4755,303872406483;105038,54938048124;145599,45061755658;0,04296920381238286;-0,11489999294281006;0,07420000433921814
7eb77101-a414-4db0-bc77-80cc8a29d8d7_0;4;diff;nir;6750,69612762332;4755,303872406483;105038,54938048124;145599,45061755658;0,04296920381238286;-0,11489999294281006;0,07420000433921814
7eb77101-a414-4db0-bc77-80cc8a29d8d7_0;4;diff;veg_red_4;6750,69612762332;4755,303872406483;105038,54938048124;145599,45061755658;0,04296920381238286;-0,11489999294281006;0,07420000433921814
7eb77101-a414-4db0-bc77-80cc8a29d8d7_0;4;diff;water_vapour;6750,69612762332;4755,303872406483;105038,54938048124;145599,45061755658;0,04296920381238286;-0,11489999294281006;0,07420000433921814
7eb77101-a414-4db0-bc77-80cc8a29d8d7_0;4;diff;swir_1;6750,69612762332;4755,303872406483;105038,54938048124;145599,45061755658;0,04296920381238286;-0,11489999294281006;0,07420000433921814
7eb77101-a414-4db0-bc77-80cc8a29d8d7_0;4;diff;swir_2;6750,69612762332;4755,303872406483;105038,54938048124;145599,45061755658;0,04296920381238286;-0,11489999294281006;0,07420000433921814
876e6662-ceaf-4638-9dd8-332f0aa15fbf_0;3;diff;coastal_aerosol;5124,646072268486;1974,353927731514;72538,69641137123;182506,30358882435;0,027027967969618236;-0,4180999994277954;0,15889999270439148
876e6662-ceaf-4638-9dd8-332f0aa15fbf_0;3;diff;blue;5124,646072268486;1974,353927731514;72538,69641137123;182506,30358882435;0,027027967969618236;-0,4180999994277954;0,15889999270439148
876e6662-ceaf-4638-9dd8-332f0aa15fbf_0;3;diff;green;5124,646072268486;1974,353927731514;72538,69641137123;182506,30358882435;0,027027967969618236;-0,4180999994277954;0,15889999270439148
876e6662-ceaf-4638-9dd8-332f0aa15fbf_0;3;diff;red;5124,646072268486;1974,353927731514;72538,69641137123;182506,30358882435;0,027027967969618236;-0,4180999994277954;0,15889999270439148
876e6662-ceaf-4638-9dd8-332f0aa15fbf_0;3;diff;veg_red_1;5124,646072268486;1974,353927731514;72538,69641137123;182506,30358882435;0,027027967969618236;-0,4180999994277954;0,15889999270439148
876e6662-ceaf-4638-9dd8-332f0aa15fbf_0;3;diff;veg_red_2;5124,646072268486;1974,353927731514;72538,69641137123;182506,30358882435;0,027027967969618236;-0,4180999994277954;0,15889999270439148
876e6662-ceaf-4638-9dd8-332f0aa15fbf_0;3;diff;veg_red_3;5124,646072268486;1974,353927731514;72538,69641137123;182506,30358882435;0,027027967969618236;-0,4180999994277954;0,15889999270439148
876e6662-ceaf-4638-9dd8-332f0aa15fbf_0;3;diff;nir;5124,646072268486;1974,353927731514;72538,69641137123;182506,30358882435;0,027027967969618236;-0,4180999994277954;0,15889999270439148
876e6662-ceaf-4638-9dd8-332f0aa15fbf_0;3;diff;veg_red_4;5124,646072268486;1974,353927731514;72538,69641137123;182506,30358882435;0,027027967969618236;-0,4180999994277954;0,15889999270439148
876e6662-ceaf-4638-9dd8-332f0aa15fbf_0;3;diff;water_vapour;5124,646072268486;1974,353927731514;72538,69641137123;182506,30358882435;0,027027967969618236;-0,4180999994277954;0,15889999270439148
876e6662-ceaf-4638-9dd8-332f0aa15fbf_0;3;diff;swir_1;5124,646072268486;1974,353927731514;72538,69641137123;182506,30358882435;0,027027967969618236;-0,4180999994277954;0,15889999270439148
876e6662-ceaf-4638-9dd8-332f0aa15fbf_0;3;diff;swir_2;5124,646072268486;1974,353927731514;72538,69641137123;182506,30358882435;0,027027967969618236;-0,4180999994277954;0,15889999270439148
876e6662-ceaf-4638-9dd8-332f0aa15fbf_1;3;diff;coastal_aerosol;10193,59666744247;4578,403334736824;75599,11873573065;171772,8812595345;0,054644204646609025;-1,4875999689102173;0,3379000127315521
876e6662-ceaf-4638-9dd8-332f0aa15fbf_1;3;diff;blue;10193,59666744247;4578,403334736824;75599,11873573065;171772,8812595345;0,054644204646609025;-1,4875999689102173;0,3379000127315521
876e6662-ceaf-4638-9dd8-332f0aa15fbf_1;3;diff;green;10193,59666744247;4578,403334736824;75599,11873573065;171772,8812595345;0,054644204646609025;-1,4875999689102173;0,3379000127315521
876e6662-ceaf-4638-9dd8-332f0aa15fbf_1;3;diff;red;10193,59666744247;4578,403334736824;75599,11873573065;171772,8812595345;0,054644204646609025;-1,4875999689102173;0,3379000127315521
876e6662-ceaf-4638-9dd8-332f0aa15fbf_1;3;diff;veg_red_1;10193,59666744247;4578,403334736824;75599,11873573065;171772,8812595345;0,054644204646609025;-1,4875999689102173;0,3379000127315521
876e6662-ceaf-4638-9dd8-332f0aa15fbf_1;3;diff;veg_red_2;10193,59666744247;4578,403334736824;75599,11873573065;171772,8812595345;0,054644204646609025;-1,4875999689102173;0,3379000127315521
876e6662-ceaf-4638-9dd8-332f0aa15fbf_1;3;diff;veg_red_3;10193,59666744247;4578,403334736824;75599,11873573065;171772,8812595345;0,054644204646609025;-1,4875999689102173;0,3379000127315521
876e6662-ceaf-4638-9dd8-332f0aa15fbf_1;3;diff;nir;10193,59666744247;4578,403334736824;75599,11873573065;171772,8812595345;0,054644204646609025;-1,4875999689102173;0,3379000127315521
876e6662-ceaf-4638-9dd8-332f0aa15fbf_1;3;diff;veg_red_4;10193,59666744247;4578,403334736824;75599,11873573065;171772,8812595345;0,054644204646609025;-1,4875999689102173;0,3379000127315521
876e6662-ceaf-4638-9dd8-332f0aa15fbf_1;3;diff;water_vapour;10193,59666744247;4578,403334736824;75599,11873573065;171772,8812595345;0,054644204646609025;-1,4875999689102173;0,3379000127315521
876e6662-ceaf-4638-9dd8-332f0aa15fbf_1;3;diff;swir_1;10193,59666744247;4578,403334736824;75599,11873573065;171772,8812595345;0,054644204646609025;-1,4875999689102173;0,3379000127315521
876e6662-ceaf-4638-9dd8-332f0aa15fbf_1;3;diff;swir_2;10193,59666744247;4578,403334736824;75599,11873573065;171772,8812595345;0,054644204646609025;-1,4875999689102173;0,3379000127315521
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_0;1;diff;coastal_aerosol;254,13157161325216;943,868429005146;202939,42878234386;58006,57122413954;0,004292431586887001;-0,1881999969482422;0,5634000301361084
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_0;1;diff;blue;254,13157161325216;943,868429005146;202939,42878234386;58006,57122413954;0,004292431586887001;-0,1881999969482422;0,5634000301361084
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_0;1;diff;green;254,13157161325216;943,868429005146;202939,42878234386;58006,57122413954;0,004292431586887001;-0,1881999969482422;0,5634000301361084
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_0;1;diff;red;254,13157161325216;943,868429005146;202939,42878234386;58006,57122413954;0,004292431586887001;-0,1881999969482422;0,5634000301361084
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_0;1;diff;veg_red_1;254,13157161325216;943,868429005146;202939,42878234386;58006,57122413954;0,004292431586887001;-0,1881999969482422;0,5634000301361084
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_0;1;diff;veg_red_2;254,13157161325216;943,868429005146;202939,42878234386;58006,57122413954;0,004292431586887001;-0,1881999969482422;0,5634000301361084
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_0;1;diff;veg_red_3;254,13157161325216;943,868429005146;202939,42878234386;58006,57122413954;0,004292431586887001;-0,1881999969482422;0,5634000301361084
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_0;1;diff;nir;254,13157161325216;943,868429005146;202939,42878234386;58006,57122413954;0,004292431586887001;-0,1881999969482422;0,5634000301361084
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_0;1;diff;veg_red_4;254,13157161325216;943,868429005146;202939,42878234386;58006,57122413954;0,004292431586887001;-0,1881999969482422;0,5634000301361084
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_0;1;diff;water_vapour;254,13157161325216;943,868429005146;202939,42878234386;58006,57122413954;0,004292431586887001;-0,1881999969482422;0,5634000301361084
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_0;1;diff;swir_1;254,13157161325216;943,868429005146;202939,42878234386;58006,57122413954;0,004292431586887001;-0,1881999969482422;0,5634000301361084
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_0;1;diff;swir_2;254,13157161325216;943,868429005146;202939,42878234386;58006,57122413954;0,004292431586887001;-0,1881999969482422;0,5634000301361084
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_1;1;diff;coastal_aerosol;346,36782985925674;851,6321690678596;184388,01524543762;76557,9847535314;0,004454548816556595;-0,16269999742507935;0,32120001316070557
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_1;1;diff;blue;346,36782985925674;851,6321690678596;184388,01524543762;76557,9847535314;0,004454548816556595;-0,16269999742507935;0,32120001316070557
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_1;1;diff;green;346,36782985925674;851,6321690678596;184388,01524543762;76557,9847535314;0,004454548816556595;-0,16269999742507935;0,32120001316070557
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_1;1;diff;red;346,36782985925674;851,6321690678596;184388,01524543762;76557,9847535314;0,004454548816556595;-0,16269999742507935;0,32120001316070557
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_1;1;diff;veg_red_1;346,36782985925674;851,6321690678596;184388,01524543762;76557,9847535314;0,004454548816556595;-0,16269999742507935;0,32120001316070557
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_1;1;diff;veg_red_2;346,36782985925674;851,6321690678596;184388,01524543762;76557,9847535314;0,004454548816556595;-0,16269999742507935;0,32120001316070557
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_1;1;diff;veg_red_3;346,36782985925674;851,6321690678596;184388,01524543762;76557,9847535314;0,004454548816556595;-0,16269999742507935;0,32120001316070557
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_1;1;diff;nir;346,36782985925674;851,6321690678596;184388,01524543762;76557,9847535314;0,004454548816556595;-0,16269999742507935;0,32120001316070557
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_1;1;diff;veg_red_4;346,36782985925674;851,6321690678596;184388,01524543762;76557,9847535314;0,004454548816556595;-0,16269999742507935;0,32120001316070557
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_1;1;diff;water_vapour;346,36782985925674;851,6321690678596;184388,01524543762;76557,9847535314;0,004454548816556595;-0,16269999742507935;0,32120001316070557
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_1;1;diff;swir_1;346,36782985925674;851,6321690678596;184388,01524543762;76557,9847535314;0,004454548816556595;-0,16269999742507935;0,32120001316070557
89b9399a-2e42-4b2f-9db2-9f6fd0005d15_1;1;diff;swir_2;346,36782985925674;851,6321690678596;184388,01524543762;76557,9847535314;0,004454548816556595;-0,16269999742507935;0,32120001316070557
89f535ba-7d86-4dbe-b14a-c95d3b592ab8_0;1;diff;coastal_aerosol;177,39796513319016;140,60203474760056;114746,74899148941;147079,2510061618;0,0012035364562254806;-0,3000999987125397;0,24240000545978546
89f535ba-7d86-4dbe-b14a-c95d3b592ab8_0;1;diff;blue;177,39796513319016;140,60203474760056;114746,74899148941;147079,2510061618;0,0012035364562254806;-0,3000999987125397;0,24240000545978546
89f535ba-7d86-4dbe-b14a-c95d3b592ab8_0;1;diff;green;177,39796513319016;140,60203474760056;114746,74899148941;147079,2510061618;0,0012035364562254806;-0,3000999987125397;0,24240000545978546
89f535ba-7d86-4dbe-b14a-c95d3b592ab8_0;1;diff;red;177,39796513319016;140,60203474760056;114746,74899148941;147079,2510061618;0,0012035364562254806;-0,3000999987125397;0,24240000545978546
89f535ba-7d86-4dbe-b14a-c95d3b592ab8_0;1;diff;veg_red_1;177,39796513319016;140,60203474760056;114746,74899148941;147079,2510061618;0,0012035364562254806;-0,3000999987125397;0,24240000545978546
89f535ba-7d86-4dbe-b14a-c95d3b592ab8_0;1;diff;veg_red_2;177,39796513319016;140,60203474760056;114746,74899148941;147079,2510061618;0,0012035364562254806;-0,3000999987125397;0,24240000545978546
89f535ba-7d86-4dbe-b14a-c95d3b592ab8_0;1;diff;veg_red_3;177,39796513319016;140,60203474760056;114746,74899148941;147079,2510061618;0,0012035364562254806;-0,3000999987125397;0,24240000545978546
89f535ba-7d86-4dbe-b14a-c95d3b592ab8_0;1;diff;nir;177,39796513319016;140,60203474760056;114746,74899148941;147079,2510061618;0,0012035364562254806;-0,3000999987125397;0,24240000545978546
89f535ba-7d86-4dbe-b14a-c95d3b592ab8_0;1;diff;veg_red_4;177,39796513319016;140,60203474760056;114746,74899148941;147079,2510061618;0,0012035364562254806;-0,3000999987125397;0,24240000545978546
89f535ba-7d86-4dbe-b14a-c95d3b592ab8_0;1;diff;water_vapour;177,39796513319016;140,60203474760056;114746,74899148941;147079,2510061618;0,0012035364562254806;-0,3000999987125397;0,24240000545978546
89f535ba-7d86-4dbe-b14a-c95d3b592ab8_0;1;diff;swir_1;177,39796513319016;140,60203474760056;114746,74899148941;147079,2510061618;0,0012035364562254806;-0,3000999987125397;0,24240000545978546
89f535ba-7d86-4dbe-b14a-c95d3b592ab8_0;1;diff;swir_2;177,39796513319016;140,60203474760056;114746,74899148941;147079,2510061618;0,0012035364562254806;-0,3000999987125397;0,24240000545978546
8c15c88e-f581-4c8c-8652-ce1dc69e69c8_0;4;diff;coastal_aerosol;143,44040477275848;211,55959510803223;159387,1543841362;102401,84559288342;0,001395920670251278;-0,21720001101493835;0,3945000171661377
8c15c88e-f581-4c8c-8652-ce1dc69e69c8_0;4;diff;blue;143,44040477275848;211,55959510803223;159387,1543841362;102401,84559288342;0,001395920670251278;-0,21720001101493835;0,3945000171661377
8c15c88e-f581-4c8c-8652-ce1dc69e69c8_0;4;diff;green;143,44040477275848;211,55959510803223;159387,1543841362;102401,84559288342;0,001395920670251278;-0,21720001101493835;0,3945000171661377
8c15c88e-f581-4c8c-8652-ce1dc69e69c8_0;4;diff;red;143,44040477275848;211,55959510803223;159387,1543841362;102401,84559288342;0,001395920670251278;-0,21720001101493835;0,3945000171661377
8c15c88e-f581-4c8c-8652-ce1dc69e69c8_0;4;diff;veg_red_1;143,44040477275848;211,55959510803223;159387,1543841362;102401,84559288342;0,001395920670251278;-0,21720001101493835;0,3945000171661377
8c15c88e-f581-4c8c-8652-ce1dc69e69c8_0;4;diff;veg_red_2;143,44040477275848;211,55959510803223;159387,1543841362;102401,84559288342;0,001395920670251278;-0,21720001101493835;0,3945000171661377
8c15c88e-f581-4c8c-8652-ce1dc69e69c8_0;4;diff;veg_red_3;143,44040477275848;211,55959510803223;159387,1543841362;102401,84559288342;0,001395920670251278;-0,21720001101493835;0,3945000171661377
8c15c88e-f581-4c8c-8652-ce1dc69e69c8_0;4;diff;nir;143,44040477275848;211,55959510803223;159387,1543841362;102401,84559288342;0,001395920670251278;-0,21720001101493835;0,3945000171661377
8c15c88e-f581-4c8c-8652-ce1dc69e69c8_0;4;diff;veg_red_4;143,44040477275848;211,55959510803223;159387,1543841362;102401,84559288342;0,001395920670251278;-0,21720001101493835;0,3945000171661377
8c15c88e-f581-4c8c-8652-ce1dc69e69c8_0;4;diff;water_vapour;143,44040477275848;211,55959510803223;159387,1543841362;102401,84559288342;0,001395920670251278;-0,21720001101493835;0,3945000171661377
8c15c88e-f581-4c8c-8652-ce1dc69e69c8_0;4;diff;swir_1;143,44040477275848;211,55959510803223;159387,1543841362;102401,84559288342;0,001395920670251278;-0,21720001101493835;0,3945000171661377
8c15c88e-f581-4c8c-8652-ce1dc69e69c8_0;4;diff;swir_2;143,44040477275848;211,55959510803223;159387,1543841362;102401,84559288342;0,001395920670251278;-0,21720001101493835;0,3945000171661377
8e3299d3-7fe7-4972-b4ab-cd297b8b0ec2_0;4;diff;coastal_aerosol;4303,692344929092;4795,3076521754265;131865,4034177065;121179,5964997895;0,033034531079183804;-0,22460000216960907;0,3278000056743622
8e3299d3-7fe7-4972-b4ab-cd297b8b0ec2_0;4;diff;blue;4303,692344929092;4795,3076521754265;131865,4034177065;121179,5964997895;0,033034531079183804;-0,22460000216960907;0,3278000056743622
8e3299d3-7fe7-4972-b4ab-cd297b8b0ec2_0;4;diff;green;4303,692344929092;4795,3076521754265;131865,4034177065;121179,5964997895;0,033034531079183804;-0,22460000216960907;0,3278000056743622
8e3299d3-7fe7-4972-b4ab-cd297b8b0ec2_0;4;diff;red;4303,692344929092;4795,3076521754265;131865,4034177065;121179,5964997895;0,033034531079183804;-0,22460000216960907;0,3278000056743622
8e3299d3-7fe7-4972-b4ab-cd297b8b0ec2_0;4;diff;veg_red_1;4303,692344929092;4795,3076521754265;131865,4034177065;121179,5964997895;0,033034531079183804;-0,22460000216960907;0,3278000056743622
8e3299d3-7fe7-4972-b4ab-cd297b8b0ec2_0;4;diff;veg_red_2;4303,692344929092;4795,3076521754265;131865,4034177065;121179,5964997895;0,033034531079183804;-0,22460000216960907;0,3278000056743622
8e3299d3-7fe7-4972-b4ab-cd297b8b0ec2_0;4;diff;veg_red_3;4303,692344929092;4795,3076521754265;131865,4034177065;121179,5964997895;0,033034531079183804;-0,22460000216960907;0,3278000056743622
8e3299d3-7fe7-4972-b4ab-cd297b8b0ec2_0;4;diff;nir;4303,692344929092;4795,3076521754265;131865,4034177065;121179,5964997895;0,033034531079183804;-0,22460000216960907;0,3278000056743622
8e3299d3-7fe7-4972-b4ab-cd297b8b0ec2_0;4;diff;veg_red_4;4303,692344929092;4795,3076521754265;131865,4034177065;121179,5964997895;0,033034531079183804;-0,22460000216960907;0,3278000056743622
8e3299d3-7fe7-4972-b4ab-cd297b8b0ec2_0;4;diff;water_vapour;4303,692344929092;4795,3076521754265;131865,4034177065;121179,5964997895;0,033034531079183804;-0,22460000216960907;0,3278000056743622
8e3299d3-7fe7-4972-b4ab-cd297b8b0ec2_0;4;diff;swir_1;4303,692344929092;4795,3076521754265;131865,4034177065;121179,5964997895;0,033034531079183804;-0,22460000216960907;0,3278000056743622
8e3299d3-7fe7-4972-b4ab-cd297b8b0ec2_0;4;diff;swir_2;4303,692344929092;4795,3076521754265;131865,4034177065;121179,5964997895;0,033034531079183804;-0,22460000216960907;0,3278000056743622
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_0;1;diff;coastal_aerosol;6974,016690641642;3141,9833092689514;78914,97151899338;173113,02847924456;0,038061745720793544;-0,29340001940727234;0,11870001256465912
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_0;1;diff;blue;6974,016690641642;3141,9833092689514;78914,97151899338;173113,02847924456;0,038061745720793544;-0,29340001940727234;0,11870001256465912
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_0;1;diff;green;6974,016690641642;3141,9833092689514;78914,97151899338;173113,02847924456;0,038061745720793544;-0,29340001940727234;0,11870001256465912
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_0;1;diff;red;6974,016690641642;3141,9833092689514;78914,97151899338;173113,02847924456;0,038061745720793544;-0,29340001940727234;0,11870001256465912
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_0;1;diff;veg_red_1;6974,016690641642;3141,9833092689514;78914,97151899338;173113,02847924456;0,038061745720793544;-0,29340001940727234;0,11870001256465912
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_0;1;diff;veg_red_2;6974,016690641642;3141,9833092689514;78914,97151899338;173113,02847924456;0,038061745720793544;-0,29340001940727234;0,11870001256465912
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_0;1;diff;veg_red_3;6974,016690641642;3141,9833092689514;78914,97151899338;173113,02847924456;0,038061745720793544;-0,29340001940727234;0,11870001256465912
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_0;1;diff;nir;6974,016690641642;3141,9833092689514;78914,97151899338;173113,02847924456;0,038061745720793544;-0,29340001940727234;0,11870001256465912
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_0;1;diff;veg_red_4;6974,016690641642;3141,9833092689514;78914,97151899338;173113,02847924456;0,038061745720793544;-0,29340001940727234;0,11870001256465912
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_0;1;diff;water_vapour;6974,016690641642;3141,9833092689514;78914,97151899338;173113,02847924456;0,038061745720793544;-0,29340001940727234;0,11870001256465912
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_0;1;diff;swir_1;6974,016690641642;3141,9833092689514;78914,97151899338;173113,02847924456;0,038061745720793544;-0,29340001940727234;0,11870001256465912
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_0;1;diff;swir_2;6974,016690641642;3141,9833092689514;78914,97151899338;173113,02847924456;0,038061745720793544;-0,29340001940727234;0,11870001256465912
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_1;1;diff;coastal_aerosol;7266,069520831108;7054,9304802417755;121813,2844183445;126009,71556686517;0,05177818335368923;-0,3003000020980835;0,2815000116825104
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_1;1;diff;blue;7266,069520831108;7054,9304802417755;121813,2844183445;126009,71556686517;0,05177818335368923;-0,3003000020980835;0,2815000116825104
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_1;1;diff;green;7266,069520831108;7054,9304802417755;121813,2844183445;126009,71556686517;0,05177818335368923;-0,3003000020980835;0,2815000116825104
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_1;1;diff;red;7266,069520831108;7054,9304802417755;121813,2844183445;126009,71556686517;0,05177818335368923;-0,3003000020980835;0,2815000116825104
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_1;1;diff;veg_red_1;7266,069520831108;7054,9304802417755;121813,2844183445;126009,71556686517;0,05177818335368923;-0,3003000020980835;0,2815000116825104
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_1;1;diff;veg_red_2;7266,069520831108;7054,9304802417755;121813,2844183445;126009,71556686517;0,05177818335368923;-0,3003000020980835;0,2815000116825104
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_1;1;diff;veg_red_3;7266,069520831108;7054,9304802417755;121813,2844183445;126009,71556686517;0,05177818335368923;-0,3003000020980835;0,2815000116825104
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_1;1;diff;nir;7266,069520831108;7054,9304802417755;121813,2844183445;126009,71556686517;0,05177818335368923;-0,3003000020980835;0,2815000116825104
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_1;1;diff;veg_red_4;7266,069520831108;7054,9304802417755;121813,2844183445;126009,71556686517;0,05177818335368923;-0,3003000020980835;0,2815000116825104
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_1;1;diff;water_vapour;7266,069520831108;7054,9304802417755;121813,2844183445;126009,71556686517;0,05177818335368923;-0,3003000020980835;0,2815000116825104
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_1;1;diff;swir_1;7266,069520831108;7054,9304802417755;121813,2844183445;126009,71556686517;0,05177818335368923;-0,3003000020980835;0,2815000116825104
8fef12fe-18d1-459d-ac2d-4d75bf3c8c18_1;1;diff;swir_2;7266,069520831108;7054,9304802417755;121813,2844183445;126009,71556686517;0,05177818335368923;-0,3003000020980835;0,2815000116825104
923dbb1b-5de6-4732-9fa6-56ce4f3aae41_0;4;diff;coastal_aerosol;311,46990343928337;296,53009670972824;127640,87460839748;133895,1254414157;0,0023157075526442127;-0,3853999674320221;0,3913000226020813
923dbb1b-5de6-4732-9fa6-56ce4f3aae41_0;4;diff;blue;311,46990343928337;296,53009670972824;127640,87460839748;133895,1254414157;0,0023157075526442127;-0,3853999674320221;0,3913000226020813
923dbb1b-5de6-4732-9fa6-56ce4f3aae41_0;4;diff;green;311,46990343928337;296,53009670972824;127640,87460839748;133895,1254414157;0,0023157075526442127;-0,3853999674320221;0,3913000226020813
923dbb1b-5de6-4732-9fa6-56ce4f3aae41_0;4;diff;red;311,46990343928337;296,53009670972824;127640,87460839748;133895,1254414157;0,0023157075526442127;-0,3853999674320221;0,3913000226020813
